peptide_id,source,length,score,label,avg_ep,max_ep,max_lin_ep
1215243,legacy_uniref90_2022,25,0.24221727,Epitope,0.2422,0.346,0.283
1215244,legacy_uniref90_2022,25,0.21829869,Epitope,0.2183,0.3356,0.2652
1215245,legacy_uniref90_2022,25,0.22036663,Epitope,0.2204,0.3373,0.2667
1215246,legacy_uniref90_2022,25,0.25878978,Epitope,0.2588,0.3225,0.279
1215247,legacy_uniref90_2022,25,0.24464037,Epitope,0.2446,0.3451,0.2951
1215248,legacy_uniref90_2022,25,0.23938093,Epitope,0.2394,0.3506,0.2906
1215249,legacy_uniref90_2022,25,0.2205118,Epitope,0.2205,0.3395,0.2666
1215250,legacy_uniref90_2022,25,0.23698874,Epitope,0.237,0.3522,0.2966
1215251,legacy_uniref90_2022,25,0.22583218,Epitope,0.2258,0.3315,0.2874
1215252,legacy_uniref90_2022,25,0.2192246,Epitope,0.2192,0.3464,0.2675
1215253,legacy_uniref90_2022,25,0.2578852,Epitope,0.2579,0.3432,0.291
1215254,legacy_uniref90_2022,25,0.21909098,Epitope,0.2191,0.3348,0.2636
1215255,legacy_uniref90_2022,25,0.23798454,Epitope,0.238,0.3452,0.2726
1215256,legacy_uniref90_2022,25,0.24507892,Epitope,0.2451,0.3443,0.2666
1215257,legacy_uniref90_2022,25,0.27975163,Epitope,0.2798,0.3546,0.3172
1215258,legacy_uniref90_2022,25,0.23698528,Epitope,0.237,0.3375,0.2739
1215259,legacy_uniref90_2022,25,0.22929123,Epitope,0.2293,0.3311,0.2836
1215260,legacy_uniref90_2022,25,0.25332376,Epitope,0.2533,0.348,0.2936
1215261,legacy_uniref90_2022,25,0.2607744,Epitope,0.2608,0.3566,0.3005
1215262,legacy_uniref90_2022,25,0.23549768,Epitope,0.2355,0.3477,0.2665
1215263,legacy_uniref90_2022,25,0.29889452,Epitope,0.2989,0.3725,0.3278
1215306,legacy_uniref90_2022,25,0.22807316,Epitope,0.2281,0.352,0.3097
1215307,legacy_uniref90_2022,25,0.2374636,Epitope,0.2375,0.3273,0.2577
1215308,legacy_uniref90_2022,25,0.22683224,Epitope,0.2268,0.3497,0.2812
1215309,legacy_uniref90_2022,25,0.24107847,Epitope,0.2411,0.3599,0.2978
1215310,legacy_uniref90_2022,25,0.24023096,Epitope,0.2402,0.3325,0.273
1215311,legacy_uniref90_2022,25,0.23248716,Epitope,0.2325,0.3326,0.2656
1215312,legacy_uniref90_2022,25,0.2961701,Epitope,0.2962,0.3655,0.3265
1215313,legacy_uniref90_2022,25,0.22797747,Epitope,0.228,0.3212,0.2503
1215314,legacy_uniref90_2022,25,0.21809383,Epitope,0.2181,0.3402,0.2656
1215315,legacy_uniref90_2022,25,0.18846186,Epitope,0.1885,0.2979,0.2227
1215316,legacy_uniref90_2022,25,0.30584502,Epitope,0.3058,0.3659,0.335
1215317,legacy_uniref90_2022,25,0.23193695,Epitope,0.2319,0.3432,0.2735
1215319,legacy_uniref90_2022,25,0.24673156,Epitope,0.2467,0.331,0.2929
1215320,legacy_uniref90_2022,25,0.25044975,Epitope,0.2504,0.32,0.2684
1215321,legacy_uniref90_2022,25,0.24099936,Epitope,0.241,0.3401,0.2674
1215322,legacy_uniref90_2022,25,0.21756369,Epitope,0.2176,0.34,0.2593
1215323,legacy_uniref90_2022,25,0.2333239,Epitope,0.2333,0.3393,0.2761
1215324,legacy_uniref90_2022,25,0.26885796,Epitope,0.2689,0.3445,0.3134
1215325,legacy_uniref90_2022,25,0.2208346,Epitope,0.2208,0.3454,0.2583
1215326,legacy_uniref90_2022,25,0.27233276,Epitope,0.2723,0.3417,0.2964
1215797,legacy_uniref90_2022,24,0.24173462,Epitope,0.2417,0.328,0.2674
1215798,legacy_uniref90_2022,24,0.28770366,Epitope,0.2877,0.3553,0.3309
1215799,legacy_uniref90_2022,24,0.21254301,Epitope,0.2125,0.2928,0.2264
1215800,legacy_uniref90_2022,24,0.22771324,Epitope,0.2277,0.3317,0.2548
1215801,legacy_uniref90_2022,24,0.32119143,Epitope,0.3212,0.3682,0.3549
1215802,legacy_uniref90_2022,24,0.24231513,Epitope,0.2423,0.3427,0.2663
1215803,legacy_uniref90_2022,24,0.2387939,Epitope,0.2388,0.3126,0.2698
1215804,legacy_uniref90_2022,24,0.23586936,Epitope,0.2359,0.3219,0.2638
1215805,legacy_uniref90_2022,24,0.23594578,Epitope,0.2359,0.2894,0.2529
1215806,legacy_uniref90_2022,24,0.21926923,Epitope,0.2193,0.3032,0.2396
1215808,legacy_uniref90_2022,24,0.2049691,Epitope,0.205,0.3025,0.2205
1215809,legacy_uniref90_2022,24,0.30041522,Epitope,0.3004,0.3433,0.3166
1215810,legacy_uniref90_2022,24,0.25072318,Epitope,0.2507,0.3466,0.2699
1215811,legacy_uniref90_2022,24,0.29012457,Epitope,0.2901,0.3609,0.3189
1215812,legacy_uniref90_2022,24,0.32100916,Epitope,0.321,0.3831,0.3571
1215813,legacy_uniref90_2022,24,0.22650199,Epitope,0.2265,0.3439,0.2826
1215814,legacy_uniref90_2022,24,0.27719185,Epitope,0.2772,0.3427,0.2974
1215815,legacy_uniref90_2022,24,0.24772634,Epitope,0.2477,0.324,0.2918
1215816,legacy_uniref90_2022,24,0.25442275,Epitope,0.2544,0.3239,0.2831
1216026,legacy_uniref90_2022,24,0.16864301,Epitope,0.1686,0.266,0.2265
1216027,legacy_uniref90_2022,24,0.23497456,Epitope,0.235,0.327,0.2612
1216028,legacy_uniref90_2022,24,0.28507805,Epitope,0.2851,0.352,0.313
1216029,legacy_uniref90_2022,24,0.1930387,Epitope,0.193,0.3015,0.2513
1216031,legacy_uniref90_2022,24,0.23313558,Epitope,0.2331,0.3188,0.2709
1216032,legacy_uniref90_2022,24,0.23602118,Epitope,0.236,0.3254,0.2566
1216033,legacy_uniref90_2022,24,0.26596126,Epitope,0.266,0.3419,0.3
1216034,legacy_uniref90_2022,24,0.26671803,Epitope,0.2667,0.3416,0.3135
1216035,legacy_uniref90_2022,24,0.27434203,Epitope,0.2743,0.3405,0.3107
1216036,legacy_uniref90_2022,24,0.2828638,Epitope,0.2829,0.362,0.322
1216037,legacy_uniref90_2022,24,0.23934452,Epitope,0.2393,0.34,0.2768
1216038,legacy_uniref90_2022,24,0.23978822,Epitope,0.2398,0.3027,0.2817
1216039,legacy_uniref90_2022,24,0.27587005,Epitope,0.2759,0.3366,0.3061
1216040,legacy_uniref90_2022,24,0.3114053,Epitope,0.3114,0.3541,0.3376
1216041,legacy_uniref90_2022,24,0.25035167,Epitope,0.2504,0.336,0.2722
1216042,legacy_uniref90_2022,24,0.26440394,Epitope,0.2644,0.3509,0.2802
1216043,legacy_uniref90_2022,24,0.25535032,Epitope,0.2554,0.3559,0.3033
1216044,legacy_uniref90_2022,24,0.20794661,Epitope,0.2079,0.3006,0.237
1216045,legacy_uniref90_2022,24,0.2714204,Epitope,0.2714,0.3533,0.2992
1216046,legacy_uniref90_2022,24,0.21795273,Epitope,0.218,0.3063,0.2492
1216461,legacy_uniref90_2022,24,0.30208743,Epitope,0.3021,0.3757,0.3495
1216462,legacy_uniref90_2022,24,0.29776344,Epitope,0.2978,0.3632,0.3271
1216463,legacy_uniref90_2022,24,0.20161109,Epitope,0.2016,0.2711,0.2177
1216464,legacy_uniref90_2022,24,0.27479967,Epitope,0.2748,0.3458,0.3055
1216466,legacy_uniref90_2022,24,0.19734299,Epitope,0.1973,0.2838,0.2321
1216468,legacy_uniref90_2022,24,0.20944071,Epitope,0.2094,0.3045,0.253
1216469,legacy_uniref90_2022,24,0.2616882,Epitope,0.2617,0.3608,0.2924
1216470,legacy_uniref90_2022,24,0.23454922,Epitope,0.2345,0.3233,0.2763
1216471,legacy_uniref90_2022,24,0.24813421,Epitope,0.2481,0.319,0.2773
1216472,legacy_uniref90_2022,24,0.25108874,Epitope,0.2511,0.3344,0.2819
1216473,legacy_uniref90_2022,24,0.25137118,Epitope,0.2514,0.334,0.2695
1216474,legacy_uniref90_2022,24,0.26111934,Epitope,0.2611,0.33,0.283
1216476,legacy_uniref90_2022,24,0.24483053,Epitope,0.2448,0.3411,0.2682
1216477,legacy_uniref90_2022,24,0.26240972,Epitope,0.2624,0.3691,0.3068
1216478,legacy_uniref90_2022,24,0.22254294,Epitope,0.2225,0.3213,0.2497
1216479,legacy_uniref90_2022,24,0.26598662,Epitope,0.266,0.3303,0.2918
1216480,legacy_uniref90_2022,24,0.24965937,Epitope,0.2497,0.3222,0.2783
1216481,legacy_uniref90_2022,24,0.26464576,Epitope,0.2646,0.3635,0.3254
1216482,legacy_uniref90_2022,24,0.2294151,Epitope,0.2294,0.326,0.2777
1216483,legacy_uniref90_2022,24,0.20658028,Epitope,0.2066,0.3237,0.2493
1216484,legacy_uniref90_2022,24,0.24548388,Epitope,0.2455,0.3337,0.2909
1216485,legacy_uniref90_2022,24,0.23447436,Epitope,0.2345,0.3397,0.2727
1216488,legacy_uniref90_2022,24,0.23808683,Epitope,0.2381,0.3362,0.2717
1216489,legacy_uniref90_2022,24,0.3161293,Epitope,0.3161,0.3751,0.352
1216490,legacy_uniref90_2022,24,0.25576177,Epitope,0.2558,0.3341,0.2824
1216491,legacy_uniref90_2022,24,0.2605625,Epitope,0.2606,0.3407,0.2877
1216492,legacy_uniref90_2022,24,0.1774574,Epitope,0.1775,0.275,0.2086
1216493,legacy_uniref90_2022,24,0.23086661,Epitope,0.2309,0.32,0.259
1216495,legacy_uniref90_2022,24,0.18777977,Epitope,0.1878,0.2993,0.2
1216496,legacy_uniref90_2022,24,0.28758729,Epitope,0.2876,0.3726,0.3187
1216497,legacy_uniref90_2022,24,0.15506011,Epitope,0.1551,0.2828,0.2152
1216498,legacy_uniref90_2022,24,0.2676244,Epitope,0.2676,0.3568,0.3172
1216499,legacy_uniref90_2022,24,0.2446912,Epitope,0.2447,0.339,0.271
1216956,legacy_uniref90_2022,24,0.2058915,Epitope,0.2059,0.3118,0.2237
1216957,legacy_uniref90_2022,24,0.22200452,Epitope,0.222,0.3118,0.2456
1216958,legacy_uniref90_2022,24,0.2654594,Epitope,0.2655,0.3581,0.2983
1216959,legacy_uniref90_2022,24,0.20511587,Epitope,0.2051,0.2981,0.2488
1216960,legacy_uniref90_2022,24,0.19684052,Epitope,0.1968,0.2778,0.2271
1216961,legacy_uniref90_2022,24,0.24443235,Epitope,0.2444,0.3488,0.311
1216963,legacy_uniref90_2022,24,0.2536213,Epitope,0.2536,0.3186,0.2852
1216964,legacy_uniref90_2022,24,0.20324548,Epitope,0.2032,0.3181,0.2632
1216965,legacy_uniref90_2022,24,0.22058058,Epitope,0.2206,0.3079,0.2403
1216966,legacy_uniref90_2022,24,0.23752522,Epitope,0.2375,0.3331,0.2729
1216967,legacy_uniref90_2022,24,0.2694287,Epitope,0.2694,0.3718,0.3181
1216968,legacy_uniref90_2022,24,0.19630025,Epitope,0.1963,0.3141,0.2159
1216969,legacy_uniref90_2022,24,0.24292862,Epitope,0.2429,0.3408,0.2634
1216970,legacy_uniref90_2022,24,0.30468217,Epitope,0.3047,0.3536,0.3226
1216971,legacy_uniref90_2022,24,0.27380002,Epitope,0.2738,0.3449,0.3064
1216972,legacy_uniref90_2022,24,0.22782421,Epitope,0.2278,0.3282,0.2672
1216973,legacy_uniref90_2022,24,0.25280637,Epitope,0.2528,0.3283,0.2713
1216974,legacy_uniref90_2022,24,0.22724952,Epitope,0.2272,0.3209,0.2703
1216975,legacy_uniref90_2022,24,0.27922645,Epitope,0.2792,0.3514,0.3344
1216976,legacy_uniref90_2022,24,0.23761667,Epitope,0.2376,0.3346,0.2747
1217751,legacy_uniref90_2022,24,0.22183855,Epitope,0.2218,0.3246,0.2483
1217752,legacy_uniref90_2022,24,0.15838991,Epitope,0.1584,0.2571,0.1874
1217753,legacy_uniref90_2022,24,0.23499738,Epitope,0.235,0.3158,0.26
1217754,legacy_uniref90_2022,24,0.24979977,Epitope,0.2498,0.3437,0.2831
1217755,legacy_uniref90_2022,24,0.27570006,Epitope,0.2757,0.3508,0.2917
1217756,legacy_uniref90_2022,24,0.2509211,Epitope,0.2509,0.3547,0.3129
1217757,legacy_uniref90_2022,24,0.24315943,Epitope,0.2432,0.3436,0.2742
1217758,legacy_uniref90_2022,24,0.26515374,Epitope,0.2652,0.3552,0.3119
1217759,legacy_uniref90_2022,24,0.28839278,Epitope,0.2884,0.3658,0.3172
1217760,legacy_uniref90_2022,24,0.2455207,Epitope,0.2455,0.3474,0.272
1217761,legacy_uniref90_2022,24,0.296003,Epitope,0.296,0.3465,0.312
1217762,legacy_uniref90_2022,24,0.23954959,Epitope,0.2395,0.3513,0.275
1217763,legacy_uniref90_2022,24,0.22305131,Epitope,0.2231,0.3351,0.2658
1217764,legacy_uniref90_2022,24,0.26338878,Epitope,0.2634,0.3711,0.3
1217765,legacy_uniref90_2022,24,0.2994787,Epitope,0.2995,0.3728,0.3351
1217766,legacy_uniref90_2022,24,0.28102705,Epitope,0.281,0.3783,0.3045
1217767,legacy_uniref90_2022,24,0.28090927,Epitope,0.2809,0.3518,0.2961
1217768,legacy_uniref90_2022,24,0.30628753,Epitope,0.3063,0.369,0.339
1217769,legacy_uniref90_2022,24,0.2561041,Epitope,0.2561,0.3229,0.296
1217770,legacy_uniref90_2022,24,0.2716483,Epitope,0.2716,0.3336,0.3028
1218123,legacy_uniref90_2022,24,0.21451084,Epitope,0.2145,0.2844,0.2545
1218124,legacy_uniref90_2022,24,0.19755225,Epitope,0.1976,0.3058,0.2275
1218125,legacy_uniref90_2022,24,0.24438591,Epitope,0.2444,0.3366,0.2968
1218126,legacy_uniref90_2022,24,0.23375411,Epitope,0.2338,0.3447,0.2894
1218128,legacy_uniref90_2022,24,0.22237365,Epitope,0.2224,0.3309,0.2506
1218129,legacy_uniref90_2022,24,0.23021634,Epitope,0.2302,0.333,0.2466
1218130,legacy_uniref90_2022,24,0.25390318,Epitope,0.2539,0.3325,0.2765
1218131,legacy_uniref90_2022,24,0.23461325,Epitope,0.2346,0.3286,0.2686
1218132,legacy_uniref90_2022,24,0.2817128,Epitope,0.2817,0.3627,0.3002
1218133,legacy_uniref90_2022,24,0.1612433,Epitope,0.1612,0.2596,0.2096
1218134,legacy_uniref90_2022,24,0.23707707,Epitope,0.2371,0.2927,0.263
1218135,legacy_uniref90_2022,24,0.23019797,Epitope,0.2302,0.3221,0.2656
1218136,legacy_uniref90_2022,24,0.23838775,Epitope,0.2384,0.3349,0.2655
1218137,legacy_uniref90_2022,24,0.2514511,Epitope,0.2515,0.3288,0.2979
1218139,legacy_uniref90_2022,24,0.25993878,Epitope,0.2599,0.3386,0.2822
1218140,legacy_uniref90_2022,24,0.28597537,Epitope,0.286,0.349,0.3046
1218142,legacy_uniref90_2022,24,0.25121608,Epitope,0.2512,0.3528,0.3137
1218205,legacy_uniref90_2022,24,0.23380272,Epitope,0.2338,0.3357,0.2574
1218206,legacy_uniref90_2022,24,0.2667528,Epitope,0.2668,0.3468,0.2851
1218207,legacy_uniref90_2022,24,0.23064743,Epitope,0.2306,0.3128,0.2546
1218208,legacy_uniref90_2022,24,0.24957936,Epitope,0.2496,0.3678,0.3223
1218209,legacy_uniref90_2022,24,0.25552842,Epitope,0.2555,0.3422,0.2805
1218211,legacy_uniref90_2022,24,0.2686935,Epitope,0.2687,0.3421,0.313
1218212,legacy_uniref90_2022,24,0.25237224,Epitope,0.2524,0.3221,0.2776
1218213,legacy_uniref90_2022,24,0.2456696,Epitope,0.2457,0.3188,0.2578
1218214,legacy_uniref90_2022,24,0.2786499,Epitope,0.2786,0.358,0.3099
1218215,legacy_uniref90_2022,24,0.25140023,Epitope,0.2514,0.3053,0.2679
1218216,legacy_uniref90_2022,24,0.21521471,Epitope,0.2152,0.293,0.2417
1218217,legacy_uniref90_2022,24,0.28334862,Epitope,0.2833,0.369,0.3318
1218218,legacy_uniref90_2022,24,0.24156107,Epitope,0.2416,0.3397,0.2667
1218219,legacy_uniref90_2022,24,0.2823726,Epitope,0.2824,0.3381,0.3062
1218220,legacy_uniref90_2022,24,0.2848502,Epitope,0.2849,0.3596,0.3125
1218221,legacy_uniref90_2022,24,0.2430887,Epitope,0.2431,0.3337,0.279
1218222,legacy_uniref90_2022,24,0.29099524,Epitope,0.291,0.3601,0.3192
1218223,legacy_uniref90_2022,24,0.24313797,Epitope,0.2431,0.3384,0.2731
1218224,legacy_uniref90_2022,24,0.3039054,Epitope,0.3039,0.3635,0.3145
1218225,legacy_uniref90_2022,24,0.29510853,Epitope,0.2951,0.3425,0.3176
1218373,legacy_uniref90_2022,24,0.22463442,Epitope,0.2246,0.3262,0.2617
1218374,legacy_uniref90_2022,24,0.2623268,Epitope,0.2623,0.3611,0.2973
1218375,legacy_uniref90_2022,24,0.24558736,Epitope,0.2456,0.3517,0.2778
1218376,legacy_uniref90_2022,24,0.27251112,Epitope,0.2725,0.368,0.3019
1218377,legacy_uniref90_2022,24,0.2400585,Epitope,0.2401,0.3564,0.2947
1218378,legacy_uniref90_2022,24,0.2819151,Epitope,0.2819,0.344,0.3098
1218379,legacy_uniref90_2022,24,0.2157716,Epitope,0.2158,0.3317,0.25
1218380,legacy_uniref90_2022,24,0.23841512,Epitope,0.2384,0.3451,0.2979
1218381,legacy_uniref90_2022,24,0.250512,Epitope,0.2505,0.3521,0.2996
1218382,legacy_uniref90_2022,24,0.25157064,Epitope,0.2516,0.3201,0.29
1218383,legacy_uniref90_2022,24,0.20073278,Epitope,0.2007,0.2763,0.2417
1218384,legacy_uniref90_2022,24,0.18537234,Epitope,0.1854,0.3257,0.2397
1218385,legacy_uniref90_2022,24,0.24128866,Epitope,0.2413,0.3656,0.2833
1218386,legacy_uniref90_2022,24,0.27180803,Epitope,0.2718,0.3549,0.3054
1218387,legacy_uniref90_2022,24,0.2689639,Epitope,0.269,0.3581,0.2941
1218388,legacy_uniref90_2022,24,0.22964847,Epitope,0.2296,0.3421,0.2884
1218389,legacy_uniref90_2022,24,0.19509251,Epitope,0.1951,0.3303,0.2463
1218391,legacy_uniref90_2022,24,0.23396944,Epitope,0.234,0.3316,0.2898
1218392,legacy_uniref90_2022,24,0.2637037,Epitope,0.2637,0.3475,0.2979
1218393,legacy_uniref90_2022,24,0.28031138,Epitope,0.2803,0.3526,0.3237
1218686,legacy_uniref90_2022,24,0.27223176,Epitope,0.2722,0.3545,0.3012
1218687,legacy_uniref90_2022,24,0.23430412,Epitope,0.2343,0.3251,0.2516
1218688,legacy_uniref90_2022,24,0.2696158,Epitope,0.2696,0.342,0.303
1218689,legacy_uniref90_2022,24,0.26742703,Epitope,0.2674,0.3518,0.3008
1218690,legacy_uniref90_2022,24,0.23444068,Epitope,0.2344,0.3203,0.2628
1218691,legacy_uniref90_2022,24,0.26537988,Epitope,0.2654,0.3658,0.3131
1218692,legacy_uniref90_2022,24,0.23940563,Epitope,0.2394,0.3333,0.2692
1218693,legacy_uniref90_2022,24,0.27923656,Epitope,0.2792,0.3626,0.3179
1218694,legacy_uniref90_2022,24,0.2742705,Epitope,0.2743,0.333,0.3048
1218695,legacy_uniref90_2022,24,0.24623127,Epitope,0.2462,0.3517,0.2877
1218696,legacy_uniref90_2022,24,0.27196538,Epitope,0.272,0.3624,0.3042
1218697,legacy_uniref90_2022,24,0.22709386,Epitope,0.2271,0.3248,0.2595
1218698,legacy_uniref90_2022,24,0.23859404,Epitope,0.2386,0.3526,0.3007
1218699,legacy_uniref90_2022,24,0.29918393,Epitope,0.2992,0.3559,0.3347
1218700,legacy_uniref90_2022,24,0.29232034,Epitope,0.2923,0.3759,0.3431
1218701,legacy_uniref90_2022,24,0.25025192,Epitope,0.2503,0.3113,0.285
1218702,legacy_uniref90_2022,24,0.2320071,Epitope,0.232,0.3439,0.2569
1218703,legacy_uniref90_2022,24,0.2511947,Epitope,0.2512,0.3385,0.28
1218704,legacy_uniref90_2022,24,0.27966407,Epitope,0.2797,0.3627,0.3124
1218705,legacy_uniref90_2022,24,0.3126328,Epitope,0.3126,0.3593,0.3266
1218706,legacy_uniref90_2022,24,0.2533287,Epitope,0.2533,0.3293,0.2974
1218833,legacy_uniref90_2022,24,0.28547296,Epitope,0.2855,0.363,0.3291
1218834,legacy_uniref90_2022,24,0.18958052,Epitope,0.1896,0.2975,0.2078
1218835,legacy_uniref90_2022,24,0.25746807,Epitope,0.2575,0.3366,0.3008
1218836,legacy_uniref90_2022,24,0.2079813,Epitope,0.208,0.2791,0.257
1218837,legacy_uniref90_2022,24,0.25546935,Epitope,0.2555,0.3456,0.2866
1218838,legacy_uniref90_2022,24,0.2672142,Epitope,0.2672,0.3578,0.3052
1218839,legacy_uniref90_2022,24,0.23586695,Epitope,0.2359,0.3275,0.2589
1218840,legacy_uniref90_2022,24,0.22879441,Epitope,0.2288,0.3345,0.289
1218841,legacy_uniref90_2022,24,0.23246892,Epitope,0.2325,0.3152,0.2754
1218842,legacy_uniref90_2022,24,0.2028643,Epitope,0.2029,0.2672,0.225
1218843,legacy_uniref90_2022,24,0.219903,Epitope,0.2199,0.3211,0.2609
1218844,legacy_uniref90_2022,24,0.22834718,Epitope,0.2283,0.3289,0.2494
1218845,legacy_uniref90_2022,24,0.16668685,Epitope,0.1667,0.2786,0.2103
1218846,legacy_uniref90_2022,24,0.30960587,Epitope,0.3096,0.3609,0.3311
1218847,legacy_uniref90_2022,24,0.268248,Epitope,0.2682,0.3491,0.311
1218848,legacy_uniref90_2022,24,0.21067078,Epitope,0.2107,0.2929,0.242
1218849,legacy_uniref90_2022,24,0.24141286,Epitope,0.2414,0.3356,0.2834
1218850,legacy_uniref90_2022,24,0.27396235,Epitope,0.274,0.3624,0.3044
1218851,legacy_uniref90_2022,24,0.19731188,Epitope,0.1973,0.3502,0.2777
1218852,legacy_uniref90_2022,24,0.23680247,Epitope,0.2368,0.3418,0.2869
1218853,legacy_uniref90_2022,24,0.26878455,Epitope,0.2688,0.3595,0.288
1218979,legacy_uniref90_2022,24,0.25831914,Epitope,0.2583,0.351,0.2846
1218980,legacy_uniref90_2022,24,0.21042919,Epitope,0.2104,0.3259,0.2545
1218981,legacy_uniref90_2022,24,0.22797018,Epitope,0.228,0.2743,0.258
1218982,legacy_uniref90_2022,24,0.22251749,Epitope,0.2225,0.3139,0.2398
1218983,legacy_uniref90_2022,24,0.18719095,Epitope,0.1872,0.2848,0.215
1218984,legacy_uniref90_2022,24,0.27588227,Epitope,0.2759,0.3518,0.3043
1218985,legacy_uniref90_2022,24,0.24038248,Epitope,0.2404,0.3085,0.2669
1218987,legacy_uniref90_2022,24,0.24810219,Epitope,0.2481,0.3397,0.2841
1218988,legacy_uniref90_2022,24,0.26184967,Epitope,0.2618,0.3371,0.2904
1218989,legacy_uniref90_2022,24,0.21989918,Epitope,0.2199,0.3234,0.2441
1218990,legacy_uniref90_2022,24,0.23230839,Epitope,0.2323,0.3071,0.2635
1218991,legacy_uniref90_2022,24,0.2488869,Epitope,0.2489,0.3357,0.2936
1218992,legacy_uniref90_2022,24,0.19273205,Epitope,0.1927,0.2904,0.2181
1218993,legacy_uniref90_2022,24,0.24818563,Epitope,0.2482,0.3455,0.2918
1218994,legacy_uniref90_2022,24,0.23323892,Epitope,0.2332,0.3172,0.2656
1218996,legacy_uniref90_2022,24,0.2814194,Epitope,0.2814,0.3502,0.3139
1218997,legacy_uniref90_2022,24,0.24816771,Epitope,0.2482,0.3308,0.2792
1218998,legacy_uniref90_2022,24,0.24136333,Epitope,0.2414,0.327,0.2692
1218999,legacy_uniref90_2022,24,0.2577571,Epitope,0.2578,0.3416,0.2828
1219588,legacy_uniref90_2022,24,0.2848874,Epitope,0.2849,0.3481,0.304
1219589,legacy_uniref90_2022,24,0.20666255,Epitope,0.2067,0.2818,0.2429
1219590,legacy_uniref90_2022,24,0.21311921,Epitope,0.2131,0.289,0.2399
1219591,legacy_uniref90_2022,24,0.25388932,Epitope,0.2539,0.3341,0.2961
1219592,legacy_uniref90_2022,24,0.22836773,Epitope,0.2284,0.3171,0.2634
1219593,legacy_uniref90_2022,24,0.24042787,Epitope,0.2404,0.3298,0.278
1219594,legacy_uniref90_2022,24,0.2915429,Epitope,0.2915,0.3623,0.335
1219595,legacy_uniref90_2022,24,0.2866258,Epitope,0.2866,0.3474,0.3241
1219596,legacy_uniref90_2022,24,0.25461116,Epitope,0.2546,0.353,0.3083
1219597,legacy_uniref90_2022,24,0.22506495,Epitope,0.2251,0.3488,0.2657
1219598,legacy_uniref90_2022,24,0.27444163,Epitope,0.2744,0.3672,0.311
1219599,legacy_uniref90_2022,24,0.24837518,Epitope,0.2484,0.3409,0.2719
1219600,legacy_uniref90_2022,24,0.22428304,Epitope,0.2243,0.3125,0.2362
1219601,legacy_uniref90_2022,24,0.3192354,Epitope,0.3192,0.3751,0.3422
1219602,legacy_uniref90_2022,24,0.29909322,Epitope,0.2991,0.3505,0.3234
1219603,legacy_uniref90_2022,24,0.2154814,Epitope,0.2155,0.2851,0.249
1219605,legacy_uniref90_2022,24,0.2734023,Epitope,0.2734,0.357,0.3285
1219606,legacy_uniref90_2022,24,0.23528636,Epitope,0.2353,0.3078,0.251
1219607,legacy_uniref90_2022,24,0.27431306,Epitope,0.2743,0.3543,0.3139
1219608,legacy_uniref90_2022,24,0.23383345,Epitope,0.2338,0.3045,0.2693
1220023,legacy_uniref90_2022,24,0.2772404,Epitope,0.2772,0.3485,0.3218
1220024,legacy_uniref90_2022,24,0.22932632,Epitope,0.2293,0.3346,0.2578
1220025,legacy_uniref90_2022,24,0.22394548,Epitope,0.2239,0.3477,0.2853
1220026,legacy_uniref90_2022,24,0.23648226,Epitope,0.2365,0.3242,0.2777
1220027,legacy_uniref90_2022,24,0.2447635,Epitope,0.2448,0.299,0.2759
1220028,legacy_uniref90_2022,24,0.25600433,Epitope,0.256,0.3196,0.291
1220029,legacy_uniref90_2022,24,0.20247976,Epitope,0.2025,0.2905,0.2414
1220030,legacy_uniref90_2022,24,0.28233758,Epitope,0.2823,0.3489,0.3041
1220031,legacy_uniref90_2022,24,0.25985423,Epitope,0.2599,0.3417,0.3056
1220032,legacy_uniref90_2022,24,0.21284296,Epitope,0.2128,0.3639,0.285
1220034,legacy_uniref90_2022,24,0.26183107,Epitope,0.2618,0.3608,0.294
1220035,legacy_uniref90_2022,24,0.26240063,Epitope,0.2624,0.3388,0.312
1220036,legacy_uniref90_2022,24,0.2828789,Epitope,0.2829,0.3564,0.3162
1220037,legacy_uniref90_2022,24,0.21717425,Epitope,0.2172,0.3038,0.25
1220038,legacy_uniref90_2022,24,0.2329195,Epitope,0.2329,0.3296,0.2964
1220039,legacy_uniref90_2022,24,0.21664377,Epitope,0.2166,0.3152,0.2603
1220040,legacy_uniref90_2022,24,0.24820916,Epitope,0.2482,0.3219,0.2764
1220041,legacy_uniref90_2022,24,0.24722491,Epitope,0.2472,0.3486,0.2863
1220042,legacy_uniref90_2022,24,0.2857606,Epitope,0.2858,0.3664,0.323
1220043,legacy_uniref90_2022,24,0.3316196,Epitope,0.3316,0.375,0.3657
1220044,legacy_uniref90_2022,24,0.2124813,Epitope,0.2125,0.3044,0.2461
1220045,legacy_uniref90_2022,24,0.23971488,Epitope,0.2397,0.3312,0.2616
1220046,legacy_uniref90_2022,24,0.20334433,Epitope,0.2033,0.273,0.2217
1220047,legacy_uniref90_2022,24,0.26585302,Epitope,0.2659,0.3536,0.3001
1220048,legacy_uniref90_2022,24,0.2529125,Epitope,0.2529,0.3353,0.2936
1220049,legacy_uniref90_2022,24,0.20296939,Epitope,0.203,0.3141,0.2629
1220050,legacy_uniref90_2022,24,0.25126943,Epitope,0.2513,0.3399,0.3068
1220051,legacy_uniref90_2022,24,0.26328385,Epitope,0.2633,0.3481,0.3088
1220052,legacy_uniref90_2022,24,0.2685654,Epitope,0.2686,0.3511,0.309
